pct_length                 wc                       hc                       hrib                     wrib                     Uin                      Pressure
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.1666666666666667E-4    3.4000000000000004       178.15100518687925
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.1666666666666667E-4    5.05                     368.10646867542334
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.1666666666666667E-4    6.7                      617.4098769469986
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.1666666666666667E-4    8.35                     922.0182238197435
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.1666666666666667E-4    10                       1279.2730765949077
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    0.1                      0.8527660344615502
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    1.7500000000000002       59.31043481164533
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    3.4000000000000004       199.53134738332562
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    5.05                     412.14275390276504
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    6.7                      690.7610208932435
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    8.35                     1031.1932421528704
0.04                     5.0E-4                   0.001                    8.603333333333334E-4     1.5000000000000001E-4    10                       1430.5139476069796
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   0.1                      0.6157804273061958
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   1.7500000000000002       48.62300689566793
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   3.4000000000000004       164.10377489920455
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   5.05                     339.381810788189
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   6.7                      569.4745102753927
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   8.35                     850.8716167653122
0.04                     5.0E-4                   0.001                    9.9775E-4                5.0E-5                   10                       1181.1414134440001
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     0.1                      0.7227370262176948
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     1.7500000000000002       54.554090594117305
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     3.4000000000000004       183.68857491397844
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     5.05                     379.5361058349567
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     6.7                      636.3716945536299
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     8.35                     950.1893173798219
0.04                     5.0E-4                   0.001                    9.9775E-4                8.333333333333334E-5     10                       1318.2528242242324
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    0.1                      0.8224638102320126
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    1.7500000000000002       60.826488924316166
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    3.4000000000000004       205.38989401736276
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    5.05                     424.65441335246385
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    6.7                      711.9718120744797
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    8.35                     1062.951467478164
0.04                     5.0E-4                   0.001                    9.9775E-4                1.1666666666666667E-4    10                       1474.7136456028395
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    0.1                      0.9301112222971962
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    1.7500000000000002       68.2444894844015
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    3.4000000000000004       229.79441309644614
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    5.05                     474.3089944247463
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    6.7                      794.4798140455838
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    8.35                     1185.491934541624
0.04                     5.0E-4                   0.001                    9.9775E-4                1.5000000000000001E-4    10                       1644.0174776235167
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   0.1                      0.31872949343969387
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   1.7500000000000002       23.252979522722793
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   3.4000000000000004       77.51456922633879
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   5.05                     160.15629558019938
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   6.7                      268.90636696545477
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   8.35                     402.1571118855524
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     5.0E-5                   10                       558.620206714866
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.38927911662659503
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       26.412243450083274
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     3.4000000000000004       87.67492994959765
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     5.05                     181.01932848172297
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     6.7                      303.90690724026155
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     8.35                     454.42097824368386
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     8.333333333333334E-5     10                       631.0952498348013
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    0.1                      0.46576524656390905
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    1.7500000000000002       29.940081450181783
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    3.4000000000000004       99.29662847394732
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    5.05                     204.9054937073813
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    6.7                      343.8200255624685
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    8.35                     513.804897639731
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.1666666666666667E-4    10                       713.3057463188322
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    0.1                      0.5376330622564082
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    1.7500000000000002       33.624783208570385
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    3.4000000000000004       111.47258581036523
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    5.05                     229.90331697148156
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    6.7                      385.46763449448434
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    8.35                     575.5819991731141
0.04                     5.0E-4                   0.0013333333333333333    5.855000000000001E-4     1.5000000000000001E-4    10                       798.5076323337335
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   0.1                      0.35439108893006555
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   1.7500000000000002       26.726590736273934
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   3.4000000000000004       89.32397671000324
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   5.05                     184.5591464002818
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   6.7                      309.81085084402406
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   8.35                     463.1520144573832
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     5.0E-5                   10                       643.2147798438339
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.4440119454661791
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       30.54525185552499
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       101.92442984126183
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     5.05                     210.72763423285588
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     6.7                      353.81470040131404
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     8.35                     529.0049313427775
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     8.333333333333334E-5     10                       734.6937958226372
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    0.1                      0.511287667344504
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    1.7500000000000002       34.129096188678446
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    3.4000000000000004       113.88965324117964
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    5.05                     235.31097499754142
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    6.7                      394.92760146449064
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    8.35                     590.2868679643542
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.1666666666666667E-4    10                       819.5201049073274
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    0.1                      0.5817887169882665
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    1.7500000000000002       38.318665532105875
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    3.4000000000000004       127.73345066023415
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    5.05                     263.78438915246187
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    6.7                      442.41184709030455
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    8.35                     660.7704186178871
0.04                     5.0E-4                   0.0013333333333333333    7.229166666666666E-4     1.5000000000000001E-4    10                       916.9340833353116
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   0.1                      0.38653406900911436
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   1.7500000000000002       30.31726091211012
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   3.4000000000000004       101.7936215101008
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   5.05                     210.709118906368
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   6.7                      353.97714263506083
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   8.35                     529.5589455938318
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     5.0E-5                   10                       735.9121070147012
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     0.1                      0.47574693987323186
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     1.7500000000000002       34.50031754630007
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     3.4000000000000004       115.48502107231735
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     5.05                     238.68897806075356
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     6.7                      400.70151632955174
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     8.35                     599.1182706514268
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     8.333333333333334E-5     10                       832.095719620586
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    0.1                      0.5567795897968332
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    1.7500000000000002       38.653939605024064
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    3.4000000000000004       129.51782796075744
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    5.05                     267.9479362113025
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    6.7                      449.9148246684372
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    8.35                     672.5983766887244
0.04                     5.0E-4                   0.0013333333333333333    8.603333333333334E-4     1.1666666666666667E-4    10                       934.0957751247981
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   0.1                      0.42306991032674424
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   1.7500000000000002       34.24833904078281
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   3.4000000000000004       115.33351190330212
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   5.05                     238.84550533348525
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   6.7                      401.28753511404375
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   8.35                     600.2624924536342
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                5.0E-5                   10                       833.9970219196147
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     0.1                      0.5143781027219978
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     1.7500000000000002       39.136940430943106
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     3.4000000000000004       131.51803449195805
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     5.05                     272.1129385468059
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     6.7                      456.8871493836251
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     8.35                     683.0481740463213
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                8.333333333333334E-5     10                       948.6386479893504
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    0.1                      0.5951463138739912
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    1.7500000000000002       43.49227839098115
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    3.4000000000000004       146.29041054765736
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    5.05                     302.6362864020738
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    6.7                      508.0099258646936
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    8.35                     759.4494254356911
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.1666666666666667E-4    10                       1054.6046824200369
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    0.1                      0.6851732019019626
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    1.7500000000000002       48.98842753037667
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    3.4000000000000004       164.7267377175771
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    5.05                     340.4655128866834
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    6.7                      571.0142310541758
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    8.35                     852.9530642640176
0.04                     5.0E-4                   0.0013333333333333333    9.9775E-4                1.5000000000000001E-4    10                       1183.8242289430061
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   0.1                      0.2456150096639433
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   1.7500000000000002       19.35093786928458
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   3.4000000000000004       64.61293492780621
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   5.05                     133.60880831748926
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   6.7                      224.5679503981949
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   8.35                     336.1439521237897
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     5.0E-5                   10                       467.2880090750993
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     0.1                      0.32124247467600425
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     1.7500000000000002       22.308042288889315
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     3.4000000000000004       74.2029473279576
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     5.05                     153.40605505859477
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     6.7                      257.6661635617814
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     8.35                     385.4897537188588
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     8.333333333333334E-5     10                       535.6515439509208
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    0.1                      0.38450684518440165
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    1.7500000000000002       25.078554701822984
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    3.4000000000000004       83.24892645891566
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    5.05                     172.08680789553696
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    6.7                      289.0515532478482
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    8.35                     432.3937344886144
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.1666666666666667E-4    10                       600.8383399408365
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    0.1                      0.4417720174803444
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    1.7500000000000002       28.17640495608975
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    3.4000000000000004       93.31111836476761
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    5.05                     192.7052845932585
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    6.7                      323.5402502681707
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    8.35                     483.6865714881402
0.04                     5.0E-4                   0.0016666666666666666    5.855000000000001E-4     1.5000000000000001E-4    10                       671.6457138996958
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   0.1                      0.27967854120830793
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   1.7500000000000002       21.91240616756503
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   3.4000000000000004       73.38906647708751
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   5.05                     151.90254922408582
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   6.7                      255.36467594627496
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   8.35                     382.2989517136836
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     5.0E-5                   10                       531.5419581863889
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     0.1                      0.34838920301977616
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     1.7500000000000002       25.034944485466493
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     3.4000000000000004       83.66028650385714
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     5.05                     173.04639554442576
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     6.7                      290.7454681220159
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     8.35                     435.1108016464745
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     8.333333333333334E-5     10                       604.7590288391295
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    0.1                      0.4132381586395518
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    1.7500000000000002       28.084859746507806
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    3.4000000000000004       93.58884070091048
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    5.05                     193.483516174539
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    6.7                      325.0505805477712
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    8.35                     486.2500489106786
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.1666666666666667E-4    10                       675.5718292750901
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    0.1                      0.4820026462985318
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    1.7500000000000002       31.812273209269712
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    3.4000000000000004       105.75642367975713
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    5.05                     218.5137402210817
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    6.7                      366.8543963531947
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    8.35                     548.4298666814088
0.04                     5.0E-4                   0.0016666666666666666    7.229166666666666E-4     1.5000000000000001E-4    10                       761.6111728249324
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   0.1                      0.299747840061432
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   1.7500000000000002       24.35281431208524
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   3.4000000000000004       81.8575176047878
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   5.05                     169.50193552122593
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   6.7                      285.0321059294816
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   8.35                     426.73470939418684
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     5.0E-5                   10                       593.3104573420782
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     0.1                      0.37529461551253207
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     1.7500000000000002       27.983261319022002
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     3.4000000000000004       93.67830429057577
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     5.05                     193.81516322801716
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     6.7                      325.64145760841296
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     8.35                     487.262922923154
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     8.333333333333334E-5     10                       677.1927283425654
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    0.1                      0.44737711241635214
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    1.7500000000000002       31.309117506371066
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    3.4000000000000004       104.81471393564593
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    5.05                     216.94375486411263
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    6.7                      364.5758069320816
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    8.35                     545.4989448047994
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.1666666666666667E-4    10                       758.0566548797564
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    0.1                      0.5095009537947732
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    1.7500000000000002       35.18715846870752
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    3.4000000000000004       117.40787964371599
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    5.05                     242.74903828858714
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    6.7                      407.56873264141353
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    8.35                     609.3044916774691
0.04                     5.0E-4                   0.0016666666666666666    8.603333333333334E-4     1.5000000000000001E-4    10                       846.1612115698263
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   0.1                      0.32673336677643866
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   1.7500000000000002       27.12217861261039
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   3.4000000000000004       91.3994016799467
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   5.05                     189.42705952928762
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   6.7                      318.6685353193953
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   8.35                     477.19976225238184
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                5.0E-5                   10                       663.6218393775162
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     0.1                      0.3990187816248067
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     1.7500000000000002       30.91716576845158
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     3.4000000000000004       103.92309266072647
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     5.05                     215.2841848171
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     6.7                      361.819551517705
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     8.35                     541.5163496962938
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                8.333333333333334E-5     10                       752.7095775035724
0.04                     5.0E-4                   0.0016666666666666666    9.9775E-4                1.1666666666666667E-4    0.1                      0.4763544005400398
